timestamp_epoch,timestamp_data_hora,seq,byte_hex,byte_bin_msb,byte_bin_lsb_temporal,uart_frame_reconstruido
1776104642.764852,13/04/2026 15:24:02,1368,98,10011000,00011001,0 00011001 1
1776104642.764907,13/04/2026 15:24:02,1369,E0,11100000,00000111,0 00000111 1
1776104642.764967,13/04/2026 15:24:02,1370,18,00011000,00011000,0 00011000 1
1776104642.765019,13/04/2026 15:24:02,1371,E0,11100000,00000111,0 00000111 1
1776104642.765070,13/04/2026 15:24:02,1372,18,00011000,00011000,0 00011000 1
1776104642.765123,13/04/2026 15:24:02,1373,E0,11100000,00000111,0 00000111 1
1776104642.765174,13/04/2026 15:24:02,1374,18,00011000,00011000,0 00011000 1
1776104642.765225,13/04/2026 15:24:02,1375,E0,11100000,00000111,0 00000111 1
1776104642.765277,13/04/2026 15:24:02,1376,98,10011000,00011001,0 00011001 1
1776104642.771544,13/04/2026 15:24:02,1377,1E,00011110,01111000,0 01111000 1
1776104642.771681,13/04/2026 15:24:02,1378,18,00011000,00011000,0 00011000 1
1776104642.771742,13/04/2026 15:24:02,1379,06,00000110,01100000,0 01100000 1
1776104642.771844,13/04/2026 15:24:02,1380,FE,11111110,01111111,0 01111111 1
1776104652.784304,13/04/2026 15:24:12,1381,00,00000000,00000000,0 00000000 1
1776104652.784551,13/04/2026 15:24:12,1382,18,00011000,00011000,0 00011000 1
1776104652.784729,13/04/2026 15:24:12,1383,E0,11100000,00000111,0 00000111 1
1776104652.784889,13/04/2026 15:24:12,1384,18,00011000,00011000,0 00011000 1
1776104652.785016,13/04/2026 15:24:12,1385,E0,11100000,00000111,0 00000111 1
1776104652.785101,13/04/2026 15:24:12,1386,98,10011000,00011001,0 00011001 1
1776104652.785168,13/04/2026 15:24:12,1387,E0,11100000,00000111,0 00000111 1
1776104652.785227,13/04/2026 15:24:12,1388,98,10011000,00011001,0 00011001 1
1776104652.785281,13/04/2026 15:24:12,1389,E0,11100000,00000111,0 00000111 1
1776104652.785340,13/04/2026 15:24:12,1390,18,00011000,00011000,0 00011000 1
1776104652.785393,13/04/2026 15:24:12,1391,E0,11100000,00000111,0 00000111 1
1776104652.785441,13/04/2026 15:24:12,1392,18,00011000,00011000,0 00011000 1
1776104652.785489,13/04/2026 15:24:12,1393,E0,11100000,00000111,0 00000111 1
1776104652.785536,13/04/2026 15:24:12,1394,18,00011000,00011000,0 00011000 1
1776104652.785583,13/04/2026 15:24:12,1395,E0,11100000,00000111,0 00000111 1
1776104652.785632,13/04/2026 15:24:12,1396,98,10011000,00011001,0 00011001 1
1776104652.791942,13/04/2026 15:24:12,1397,1E,00011110,01111000,0 01111000 1
1776104652.792054,13/04/2026 15:24:12,1398,18,00011000,00011000,0 00011000 1
1776104652.792108,13/04/2026 15:24:12,1399,06,00000110,01100000,0 01100000 1
1776104652.792159,13/04/2026 15:24:12,1400,FE,11111110,01111111,0 01111111 1
1776104662.804728,13/04/2026 15:24:22,1401,00,00000000,00000000,0 00000000 1
1776104662.804976,13/04/2026 15:24:22,1402,18,00011000,00011000,0 00011000 1
1776104662.805136,13/04/2026 15:24:22,1403,E0,11100000,00000111,0 00000111 1
1776104662.805279,13/04/2026 15:24:22,1404,18,00011000,00011000,0 00011000 1
1776104662.805402,13/04/2026 15:24:22,1405,E0,11100000,00000111,0 00000111 1
1776104662.805484,13/04/2026 15:24:22,1406,98,10011000,00011001,0 00011001 1
1776104662.805550,13/04/2026 15:24:22,1407,E0,11100000,00000111,0 00000111 1
1776104662.805606,13/04/2026 15:24:22,1408,98,10011000,00011001,0 00011001 1
1776104662.805662,13/04/2026 15:24:22,1409,E0,11100000,00000111,0 00000111 1
1776104662.805713,13/04/2026 15:24:22,1410,18,00011000,00011000,0 00011000 1
1776104662.805766,13/04/2026 15:24:22,1411,E0,11100000,00000111,0 00000111 1
1776104662.805818,13/04/2026 15:24:22,1412,18,00011000,00011000,0 00011000 1
1776104662.805866,13/04/2026 15:24:22,1413,E0,11100000,00000111,0 00000111 1
1776104662.805915,13/04/2026 15:24:22,1414,18,00011000,00011000,0 00011000 1
1776104662.805962,13/04/2026 15:24:22,1415,E0,11100000,00000111,0 00000111 1
1776104662.806009,13/04/2026 15:24:22,1416,98,10011000,00011001,0 00011001 1
1776104662.812356,13/04/2026 15:24:22,1417,1E,00011110,01111000,0 01111000 1
1776104662.812467,13/04/2026 15:24:22,1418,18,00011000,00011000,0 00011000 1
1776104662.812521,13/04/2026 15:24:22,1419,06,00000110,01100000,0 01100000 1
1776104662.812570,13/04/2026 15:24:22,1420,FE,11111110,01111111,0 01111111 1
1776104672.825140,13/04/2026 15:24:32,1421,00,00000000,00000000,0 00000000 1
1776104672.825392,13/04/2026 15:24:32,1422,18,00011000,00011000,0 00011000 1
1776104672.825565,13/04/2026 15:24:32,1423,E0,11100000,00000111,0 00000111 1
1776104672.825711,13/04/2026 15:24:32,1424,18,00011000,00011000,0 00011000 1
1776104672.825836,13/04/2026 15:24:32,1425,E0,11100000,00000111,0 00000111 1
1776104672.825927,13/04/2026 15:24:32,1426,98,10011000,00011001,0 00011001 1
1776104672.825994,13/04/2026 15:24:32,1427,E0,11100000,00000111,0 00000111 1
1776104672.826054,13/04/2026 15:24:32,1428,98,10011000,00011001,0 00011001 1
1776104672.826109,13/04/2026 15:24:32,1429,E0,11100000,00000111,0 00000111 1
1776104672.826165,13/04/2026 15:24:32,1430,18,00011000,00011000,0 00011000 1
1776104672.826218,13/04/2026 15:24:32,1431,E0,11100000,00000111,0 00000111 1
1776104672.826273,13/04/2026 15:24:32,1432,18,00011000,00011000,0 00011000 1
1776104672.826323,13/04/2026 15:24:32,1433,E0,11100000,00000111,0 00000111 1
1776104672.826371,13/04/2026 15:24:32,1434,18,00011000,00011000,0 00011000 1
1776104672.826420,13/04/2026 15:24:32,1435,E0,11100000,00000111,0 00000111 1
1776104672.826468,13/04/2026 15:24:32,1436,98,10011000,00011001,0 00011001 1
1776104672.832774,13/04/2026 15:24:32,1437,1E,00011110,01111000,0 01111000 1
1776104672.832884,13/04/2026 15:24:32,1438,18,00011000,00011000,0 00011000 1
1776104672.832938,13/04/2026 15:24:32,1439,06,00000110,01100000,0 01100000 1
1776104672.832988,13/04/2026 15:24:32,1440,FE,11111110,01111111,0 01111111 1
1776104682.845561,13/04/2026 15:24:42,1441,00,00000000,00000000,0 00000000 1
1776104682.845829,13/04/2026 15:24:42,1442,18,00011000,00011000,0 00011000 1
1776104682.846038,13/04/2026 15:24:42,1443,E0,11100000,00000111,0 00000111 1
1776104682.846222,13/04/2026 15:24:42,1444,18,00011000,00011000,0 00011000 1
1776104682.846357,13/04/2026 15:24:42,1445,E0,11100000,00000111,0 00000111 1
1776104682.846447,13/04/2026 15:24:42,1446,98,10011000,00011001,0 00011001 1
1776104682.846519,13/04/2026 15:24:42,1447,E0,11100000,00000111,0 00000111 1
1776104682.846582,13/04/2026 15:24:42,1448,98,10011000,00011001,0 00011001 1
1776104682.846646,13/04/2026 15:24:42,1449,E0,11100000,00000111,0 00000111 1
1776104682.846698,13/04/2026 15:24:42,1450,18,00011000,00011000,0 00011000 1
1776104682.846749,13/04/2026 15:24:42,1451,E0,11100000,00000111,0 00000111 1
1776104682.846800,13/04/2026 15:24:42,1452,18,00011000,00011000,0 00011000 1
1776104682.846850,13/04/2026 15:24:42,1453,E0,11100000,00000111,0 00000111 1
1776104682.846901,13/04/2026 15:24:42,1454,18,00011000,00011000,0 00011000 1
1776104682.846951,13/04/2026 15:24:42,1455,E0,11100000,00000111,0 00000111 1
1776104682.847002,13/04/2026 15:24:42,1456,98,10011000,00011001,0 00011001 1
1776104682.853205,13/04/2026 15:24:42,1457,1E,00011110,01111000,0 01111000 1
1776104682.853357,13/04/2026 15:24:42,1458,18,00011000,00011000,0 00011000 1
1776104682.853427,13/04/2026 15:24:42,1459,06,00000110,01100000,0 01100000 1
1776104682.853484,13/04/2026 15:24:42,1460,FE,11111110,01111111,0 01111111 1
1776104692.865971,13/04/2026 15:24:52,1461,00,00000000,00000000,0 00000000 1
1776104692.866220,13/04/2026 15:24:52,1462,18,00011000,00011000,0 00011000 1
1776104692.866405,13/04/2026 15:24:52,1463,E0,11100000,00000111,0 00000111 1
1776104692.866560,13/04/2026 15:24:52,1464,18,00011000,00011000,0 00011000 1
1776104692.866691,13/04/2026 15:24:52,1465,E0,11100000,00000111,0 00000111 1
1776104692.866780,13/04/2026 15:24:52,1466,98,10011000,00011001,0 00011001 1
1776104692.866847,13/04/2026 15:24:52,1467,E0,11100000,00000111,0 00000111 1
1776104692.866909,13/04/2026 15:24:52,1468,98,10011000,00011001,0 00011001 1
1776104692.866966,13/04/2026 15:24:52,1469,E0,11100000,00000111,0 00000111 1
1776104692.867026,13/04/2026 15:24:52,1470,18,00011000,00011000,0 00011000 1
1776104692.867082,13/04/2026 15:24:52,1471,E0,11100000,00000111,0 00000111 1
1776104692.867135,13/04/2026 15:24:52,1472,18,00011000,00011000,0 00011000 1
1776104692.867187,13/04/2026 15:24:52,1473,E0,11100000,00000111,0 00000111 1
1776104692.867237,13/04/2026 15:24:52,1474,18,00011000,00011000,0 00011000 1
1776104692.867288,13/04/2026 15:24:52,1475,E0,11100000,00000111,0 00000111 1
1776104692.867338,13/04/2026 15:24:52,1476,98,10011000,00011001,0 00011001 1
1776104692.873598,13/04/2026 15:24:52,1477,1E,00011110,01111000,0 01111000 1
1776104692.873708,13/04/2026 15:24:52,1478,18,00011000,00011000,0 00011000 1
1776104692.873764,13/04/2026 15:24:52,1479,06,00000110,01100000,0 01100000 1
1776104692.873816,13/04/2026 15:24:52,1480,FE,11111110,01111111,0 01111111 1
1776104702.886387,13/04/2026 15:25:02,1481,00,00000000,00000000,0 00000000 1
1776104702.886632,13/04/2026 15:25:02,1482,18,00011000,00011000,0 00011000 1
1776104702.886813,13/04/2026 15:25:02,1483,E0,11100000,00000111,0 00000111 1
1776104702.886972,13/04/2026 15:25:02,1484,18,00011000,00011000,0 00011000 1
1776104702.887122,13/04/2026 15:25:02,1485,E0,11100000,00000111,0 00000111 1
1776104702.887210,13/04/2026 15:25:02,1486,98,10011000,00011001,0 00011001 1
1776104702.887277,13/04/2026 15:25:02,1487,E0,11100000,00000111,0 00000111 1
1776104702.887333,13/04/2026 15:25:02,1488,98,10011000,00011001,0 00011001 1
1776104702.887388,13/04/2026 15:25:02,1489,E0,11100000,00000111,0 00000111 1
1776104702.887449,13/04/2026 15:25:02,1490,18,00011000,00011000,0 00011000 1
1776104702.887498,13/04/2026 15:25:02,1491,E0,11100000,00000111,0 00000111 1
1776104702.887546,13/04/2026 15:25:02,1492,18,00011000,00011000,0 00011000 1
1776104702.887593,13/04/2026 15:25:02,1493,E0,11100000,00000111,0 00000111 1
1776104702.887640,13/04/2026 15:25:02,1494,18,00011000,00011000,0 00011000 1
1776104702.887688,13/04/2026 15:25:02,1495,E0,11100000,00000111,0 00000111 1
1776104702.887737,13/04/2026 15:25:02,1496,98,10011000,00011001,0 00011001 1
1776104702.894047,13/04/2026 15:25:02,1497,1E,00011110,01111000,0 01111000 1
1776104702.894214,13/04/2026 15:25:02,1498,18,00011000,00011000,0 00011000 1
1776104702.894281,13/04/2026 15:25:02,1499,06,00000110,01100000,0 01100000 1
1776104702.894334,13/04/2026 15:25:02,1500,FE,11111110,01111111,0 01111111 1
1776104712.906798,13/04/2026 15:25:12,1501,00,00000000,00000000,0 00000000 1
1776104712.907046,13/04/2026 15:25:12,1502,18,00011000,00011000,0 00011000 1
1776104712.907226,13/04/2026 15:25:12,1503,E0,11100000,00000111,0 00000111 1
1776104712.907375,13/04/2026 15:25:12,1504,18,00011000,00011000,0 00011000 1
1776104712.907499,13/04/2026 15:25:12,1505,E0,11100000,00000111,0 00000111 1
1776104712.907595,13/04/2026 15:25:12,1506,98,10011000,00011001,0 00011001 1
1776104712.907662,13/04/2026 15:25:12,1507,E0,11100000,00000111,0 00000111 1
1776104712.907718,13/04/2026 15:25:12,1508,98,10011000,00011001,0 00011001 1
1776104712.907773,13/04/2026 15:25:12,1509,E0,11100000,00000111,0 00000111 1
1776104712.907847,13/04/2026 15:25:12,1510,18,00011000,00011000,0 00011000 1
1776104712.907902,13/04/2026 15:25:12,1511,E0,11100000,00000111,0 00000111 1
1776104712.907951,13/04/2026 15:25:12,1512,18,00011000,00011000,0 00011000 1
1776104712.907999,13/04/2026 15:25:12,1513,E0,11100000,00000111,0 00000111 1
1776104712.908046,13/04/2026 15:25:12,1514,18,00011000,00011000,0 00011000 1
1776104712.908095,13/04/2026 15:25:12,1515,E0,11100000,00000111,0 00000111 1
1776104712.908143,13/04/2026 15:25:12,1516,98,10011000,00011001,0 00011001 1
1776104712.914438,13/04/2026 15:25:12,1517,1E,00011110,01111000,0 01111000 1
1776104712.914547,13/04/2026 15:25:12,1518,18,00011000,00011000,0 00011000 1
1776104712.914603,13/04/2026 15:25:12,1519,06,00000110,01100000,0 01100000 1
1776104712.914652,13/04/2026 15:25:12,1520,FE,11111110,01111111,0 01111111 1
1776104722.927219,13/04/2026 15:25:22,1521,00,00000000,00000000,0 00000000 1
1776104722.927475,13/04/2026 15:25:22,1522,18,00011000,00011000,0 00011000 1
1776104722.927655,13/04/2026 15:25:22,1523,E0,11100000,00000111,0 00000111 1
1776104722.927815,13/04/2026 15:25:22,1524,18,00011000,00011000,0 00011000 1
1776104722.927938,13/04/2026 15:25:22,1525,E0,11100000,00000111,0 00000111 1
1776104722.928024,13/04/2026 15:25:22,1526,98,10011000,00011001,0 00011001 1
1776104722.928094,13/04/2026 15:25:22,1527,E0,11100000,00000111,0 00000111 1
1776104722.928156,13/04/2026 15:25:22,1528,98,10011000,00011001,0 00011001 1
1776104722.928214,13/04/2026 15:25:22,1529,E0,11100000,00000111,0 00000111 1
1776104722.928273,13/04/2026 15:25:22,1530,18,00011000,00011000,0 00011000 1
1776104722.928343,13/04/2026 15:25:22,1531,E0,11100000,00000111,0 00000111 1
1776104722.928403,13/04/2026 15:25:22,1532,18,00011000,00011000,0 00011000 1
1776104722.928457,13/04/2026 15:25:22,1533,E0,11100000,00000111,0 00000111 1
1776104722.928511,13/04/2026 15:25:22,1534,18,00011000,00011000,0 00011000 1
1776104722.928564,13/04/2026 15:25:22,1535,E0,11100000,00000111,0 00000111 1
1776104722.928615,13/04/2026 15:25:22,1536,98,10011000,00011001,0 00011001 1
1776104722.934846,13/04/2026 15:25:22,1537,1E,00011110,01111000,0 01111000 1
1776104722.934951,13/04/2026 15:25:22,1538,18,00011000,00011000,0 00011000 1
1776104722.935004,13/04/2026 15:25:22,1539,06,00000110,01100000,0 01100000 1
1776104722.935056,13/04/2026 15:25:22,1540,FE,11111110,01111111,0 01111111 1
1776104732.947639,13/04/2026 15:25:32,1541,00,00000000,00000000,0 00000000 1
1776104732.947905,13/04/2026 15:25:32,1542,18,00011000,00011000,0 00011000 1
1776104732.948076,13/04/2026 15:25:32,1543,E0,11100000,00000111,0 00000111 1
1776104732.948224,13/04/2026 15:25:32,1544,18,00011000,00011000,0 00011000 1
1776104732.948332,13/04/2026 15:25:32,1545,E0,11100000,00000111,0 00000111 1
1776104732.948414,13/04/2026 15:25:32,1546,98,10011000,00011001,0 00011001 1
1776104732.948481,13/04/2026 15:25:32,1547,E0,11100000,00000111,0 00000111 1
1776104732.948540,13/04/2026 15:25:32,1548,98,10011000,00011001,0 00011001 1
1776104732.948593,13/04/2026 15:25:32,1549,E0,11100000,00000111,0 00000111 1
1776104732.948645,13/04/2026 15:25:32,1550,18,00011000,00011000,0 00011000 1
1776104732.948700,13/04/2026 15:25:32,1551,E0,11100000,00000111,0 00000111 1
1776104732.948752,13/04/2026 15:25:32,1552,18,00011000,00011000,0 00011000 1
1776104732.948799,13/04/2026 15:25:32,1553,E0,11100000,00000111,0 00000111 1
1776104732.948846,13/04/2026 15:25:32,1554,18,00011000,00011000,0 00011000 1
1776104732.948894,13/04/2026 15:25:32,1555,E0,11100000,00000111,0 00000111 1
1776104732.948944,13/04/2026 15:25:32,1556,98,10011000,00011001,0 00011001 1
1776104732.955283,13/04/2026 15:25:32,1557,1E,00011110,01111000,0 01111000 1
1776104732.955437,13/04/2026 15:25:32,1558,18,00011000,00011000,0 00011000 1
1776104732.955495,13/04/2026 15:25:32,1559,06,00000110,01100000,0 01100000 1
1776104732.955547,13/04/2026 15:25:32,1560,FE,11111110,01111111,0 01111111 1
1776104742.968051,13/04/2026 15:25:42,1561,00,00000000,00000000,0 00000000 1
1776104742.968295,13/04/2026 15:25:42,1562,18,00011000,00011000,0 00011000 1
1776104742.968479,13/04/2026 15:25:42,1563,E0,11100000,00000111,0 00000111 1
1776104742.968645,13/04/2026 15:25:42,1564,18,00011000,00011000,0 00011000 1
1776104742.968763,13/04/2026 15:25:42,1565,E0,11100000,00000111,0 00000111 1
1776104742.968844,13/04/2026 15:25:42,1566,98,10011000,00011001,0 00011001 1
1776104742.968908,13/04/2026 15:25:42,1567,E0,11100000,00000111,0 00000111 1
1776104742.968966,13/04/2026 15:25:42,1568,98,10011000,00011001,0 00011001 1
1776104742.969019,13/04/2026 15:25:42,1569,E0,11100000,00000111,0 00000111 1
1776104742.969079,13/04/2026 15:25:42,1570,18,00011000,00011000,0 00011000 1
1776104742.969132,13/04/2026 15:25:42,1571,E0,11100000,00000111,0 00000111 1
1776104742.969179,13/04/2026 15:25:42,1572,18,00011000,00011000,0 00011000 1
1776104742.969229,13/04/2026 15:25:42,1573,E0,11100000,00000111,0 00000111 1
1776104742.969276,13/04/2026 15:25:42,1574,18,00011000,00011000,0 00011000 1
1776104742.969325,13/04/2026 15:25:42,1575,E0,11100000,00000111,0 00000111 1
1776104742.969373,13/04/2026 15:25:42,1576,98,10011000,00011001,0 00011001 1
1776104742.975700,13/04/2026 15:25:42,1577,1E,00011110,01111000,0 01111000 1
1776104742.975907,13/04/2026 15:25:42,1578,18,00011000,00011000,0 00011000 1
1776104742.975980,13/04/2026 15:25:42,1579,06,00000110,01100000,0 01100000 1
1776104742.976033,13/04/2026 15:25:42,1580,FE,11111110,01111111,0 01111111 1
1776104752.988477,13/04/2026 15:25:52,1581,00,00000000,00000000,0 00000000 1
1776104752.988712,13/04/2026 15:25:52,1582,18,00011000,00011000,0 00011000 1
1776104752.988870,13/04/2026 15:25:52,1583,E0,11100000,00000111,0 00000111 1
1776104752.989014,13/04/2026 15:25:52,1584,18,00011000,00011000,0 00011000 1
1776104752.989125,13/04/2026 15:25:52,1585,E0,11100000,00000111,0 00000111 1
1776104752.989207,13/04/2026 15:25:52,1586,98,10011000,00011001,0 00011001 1
1776104752.989270,13/04/2026 15:25:52,1587,E0,11100000,00000111,0 00000111 1
1776104752.989329,13/04/2026 15:25:52,1588,98,10011000,00011001,0 00011001 1
1776104752.989382,13/04/2026 15:25:52,1589,E0,11100000,00000111,0 00000111 1
1776104752.989439,13/04/2026 15:25:52,1590,18,00011000,00011000,0 00011000 1
1776104752.989498,13/04/2026 15:25:52,1591,E0,11100000,00000111,0 00000111 1
1776104752.989552,13/04/2026 15:25:52,1592,18,00011000,00011000,0 00011000 1
1776104752.989600,13/04/2026 15:25:52,1593,E0,11100000,00000111,0 00000111 1
1776104752.989648,13/04/2026 15:25:52,1594,18,00011000,00011000,0 00011000 1
1776104752.989696,13/04/2026 15:25:52,1595,E0,11100000,00000111,0 00000111 1
1776104752.989743,13/04/2026 15:25:52,1596,98,10011000,00011001,0 00011001 1
1776104752.996104,13/04/2026 15:25:52,1597,1E,00011110,01111000,0 01111000 1
1776104752.996213,13/04/2026 15:25:52,1598,18,00011000,00011000,0 00011000 1
1776104752.996268,13/04/2026 15:25:52,1599,06,00000110,01100000,0 01100000 1
1776104752.996319,13/04/2026 15:25:52,1600,FE,11111110,01111111,0 01111111 1
1776104763.008888,13/04/2026 15:26:03,1601,00,00000000,00000000,0 00000000 1
1776104763.009137,13/04/2026 15:26:03,1602,18,00011000,00011000,0 00011000 1
1776104763.009315,13/04/2026 15:26:03,1603,E0,11100000,00000111,0 00000111 1
1776104763.009465,13/04/2026 15:26:03,1604,18,00011000,00011000,0 00011000 1
1776104763.009590,13/04/2026 15:26:03,1605,E0,11100000,00000111,0 00000111 1
1776104763.009681,13/04/2026 15:26:03,1606,98,10011000,00011001,0 00011001 1
1776104763.009748,13/04/2026 15:26:03,1607,E0,11100000,00000111,0 00000111 1
1776104763.009808,13/04/2026 15:26:03,1608,98,10011000,00011001,0 00011001 1
1776104763.009862,13/04/2026 15:26:03,1609,E0,11100000,00000111,0 00000111 1
1776104763.009922,13/04/2026 15:26:03,1610,18,00011000,00011000,0 00011000 1
1776104763.009977,13/04/2026 15:26:03,1611,E0,11100000,00000111,0 00000111 1
1776104763.010028,13/04/2026 15:26:03,1612,18,00011000,00011000,0 00011000 1
1776104763.010079,13/04/2026 15:26:03,1613,E0,11100000,00000111,0 00000111 1
1776104763.010129,13/04/2026 15:26:03,1614,18,00011000,00011000,0 00011000 1
1776104763.010180,13/04/2026 15:26:03,1615,E0,11100000,00000111,0 00000111 1
1776104763.010230,13/04/2026 15:26:03,1616,98,10011000,00011001,0 00011001 1
